,id,text,likes,comments
992,#Bristruth26383,"For anyone still in the Christmas mood, Clifton Down Sainsbury's is selling mince pie filling for 8p a jar. Thank me later x",6,11
993,#Bristruth26381,Shoutout to geog second year who finished on the first day of exams,28,12
994,#Bristruth26379,"Hertfordshire town ranking
God tier: Welwyn
Good tier: Hitchin, Cheshunt
Average tier: Letchworth, Bishops Stortford
Shit tier: Hertford, Watford, Hatfield
Ew tier: Stevenage",54,146
995,#Bristruth26368,"Clifton down Sainsbury's has been out of Quorn chicken pieces for almost 3 weeks now, not acceptable, just trying to spice up my pesto pasta a lil tiny bit pls",32,8
996,#Bristruth26352,Do you think it's smart to self-certify on an exam I know I'll most likely fail as a 1st year? Just want to hear some opinions,0,4
997,#Bristruth26346,So what do I do now that I have a crush on my PASS leader?,3,10
998,#Bristruth26339,"Really want to meet a guy naturally rather than on a dating site but it just seems impossible, any tips?",29,9
999,#Bristruth26329,"Dear admin, I think it's time to accept the anonymous library reviewer is transcending Bristruths as we know it. Let them have their own page? I'm thinking local food, culture, bars etc. I will also not rest until they do a review of Jason Donervans.",115,3
1000,#Bristruth26322,"To continue the trend of #Bristruth26288 , as a final year English Lit student, these are the definitive personality types of this species that I have observed.

1) The Zombies - You see them in lecture theatres and seminars but have no idea who they are. Effectively fleshy weights used to fill rooms/lectures but seem void of any signs of sentience. They tend to look like the specific pool of people that are too good for love island, but not good enough for made in chelsea. They're in their third year but still maintain a STRONG stoke bishop energy.

2) The dodecahedrons- These guys are so edgy, they put the regular bristol cool kids to shame. Corduroy, tweed, berets, faux fur, baggy t-shirts, DMs, filas, flares- whatever the trend- it definitely started here. There's an aspirational bob dylan vibe within this group of people that, perhaps somewhat unachieved, is pretty charming, and at the very least, they've always got filters handy.

3) The smart ones: A small group of people that actually manage to finish all of the set reading and actually speak during seminars. Everyone hates them a little bit because they clearly wank to the sound of their own voice- but really we're all a little relieved when they walk though the door because it means we can all hide behind their massive egos. They can be terrible or great- most of them consider themselves modern day Simone de Beauvoirs and satres. They are perhaps something closer to Rupi Kaur.

4) The private school ones. Probably the most vapid, were it not for the Zombies. These ones can be loud and use long words like dodecahedron- they probably had a great English teacher in sixth form where they studied Ulysses, and thought they were living in a real life Dead Poet's Society. However, upon coming to university- realised that they didn't really care for english too much and have more often than not read absolutely nothing. They have an aura that suggests they kinda miss the Empire. It is sometimes hard to distinguish between this type of student and 'the smart one' as they are both good at bullshitting. A good way to determine which is which: 'the private school ones' can exclusively be found in Bargs every other night.

5) The other 30%: These guys are just pretty normal, sweet, smart people. The kind you'd be relieved to have in a group presentation. Diligently read the books and do well without boasting. You'll find yourself thinking: I wonder why we're not really good friends? Then you remember, they're mind-numbingly boring.

6) And last, but certainly not least: The poets: These tortured artists can often be found scribbling down lines of poetry, with knitted brows as they wonder which one would be best to send to Helicon. You might see them sitting across from you in life-drawing, or getting arrested at that XR protest. Yeah they're a little bit cliched- but they're pretty fit so you go along with their whims anyway. All this aside you could probably see them voting tory in 20 years time.",47,21
1001,#Bristruth26318,"#bristruth26287 the irony of this is I immediately cracked my knuckles after seeing it, thx for reminding me xxx",20,1
1002,#Bristruth26315,Can people stop screaming and shouting outside halls of residences? Just give us until after exams before you start acting like animals in the middle of the night I beg you,32,7
1003,#Bristruth26310,Geography students are underrated. basically 12 degrees in 1 and not even sponsored by crayola,128,103
1004,#Bristruth26302,"I know there are loads of exam stress and mental health posts out there right now, but I seriously cannot stress enough the importance of talking about what's going on in your mind with other people. It doesn't matter who you are, what you identify as or how old you are etc, we're all human with complex minds and while it is often tempting to run away from thoughts which seem like they shouldn't be there, it is always best to talk about them, rather than locking them away where they can fester and come back to haunt you even more. These may be thoughts that have been around for years or maybe have just surfaced but honestly, it is worth talking to friends, family, tutors, doctors or anyone. There is always something in what we so badly want to talk about that others can relate to and I know from experience that it is scary to let these thoughts out and feel the emotions that come with them. But in the long term it is better to experience uncomfortable emotions in talking out your thoughts for a short time compared to fencing them in and ignoring them and hoping they'll go away only to have them haunt you more frequently. Liberate your minds and make your life easier, we're all human. It's good to talk and it's OK not to be OK.",29,0
1005,#Bristruth26287,I don’t know who needs to hear this but STOP CRACKING YOUR KNUCKLES!,73,72
1006,#Bristruth26268,Can all of you in the ASS stop eye fucking me. Just regular fuck plz,21,2
1007,#Bristruth26244,If I miss the pause button and accidentally skip back to the beginning of the replay one more time I'm gonna drop out,288,8
1008,#Bristruth26204,"It's going to rain all through the exam period, which is good because people won't be able to see my tears",63,13
1009,#Bristruth26194,The only thing I’m looking forward about returning to Bristol is having a different Tinder feed,24,8
